"Metastatic tumors in the pancreas in the modern era. BACKGROUND: Tumors metastasizing to the pancreas are rare, and published series are limited by few patients treated for extended periods of time. Renal cell cancer (RCC) is the most common primary tumor metastasizing to the pancreas. Our aim was to describe the clinicopathologic characteristics and patient outcomes in a modern series of patients who underwent metastasectomy, with an emphasis on RCC. STUDY DESIGN: Retrospective review of all pancreatic resections between January 1993 and October 2009. RESULTS: We identified 40 patients with a median age of 62 years; 55% were female. Patients most commonly presented with abdominal pain (47.5%). Operations performed included 10 pancreaticoduodenectomies, 1 middle, 23 distal, 3 total pancreatectomies, and 3 enucleations. Primary cancers were RCC (n = 20), ovarian (n = 6), sarcoma (n = 3), colon (n = 3), melanoma (n = 2), and others (n = 6). Median survival for all patients after metastasectomy was 4.4 years. Median survival after metastasectomy for RCC was 8.7 years, and the 5-year actuarial survival was 61%. For RCCs, pancreas was the first site of an extrarenal recurrence in 85% and was synchronous with the primary in 5% of patients. There was no survival difference if the time interval to metastasis was shorter than the median (8.7 years), if tumor nodules were multiple or bigger than the median (3 cm), or if the pancreas was not the first site of metastases. CONCLUSIONS: An aggressive approach to lesions metastatic to the pancreas is often warranted if the patient can be rendered free of disease. Although patients with RCC can experience long-term survival after metastasectomy, survival is less favorable for other primary tumors.",cancer
"Apolipoprotein A-I (apoA-I) and apoA-I mimetic peptides inhibit tumor development in a mouse model of ovarian cancer. We examined whether reduced levels of Apolipoprotein A-I (apoA-I) in ovarian cancer patients are causal in ovarian cancer in a mouse model. Mice expressing a human apoA-I transgene had (i) increased survival (P < 0.0001) and (ii) decreased tumor development (P < 0.01), when compared with littermates, following injection of mouse ovarian epithelial papillary serous adenocarcinoma cells (ID-8 cells). ApoA-I mimetic peptides reduced viability and proliferation of ID8 cells and cis-platinum-resistant human ovarian cancer cells, and decreased ID-8 cell-mediated tumor burden in C57BL/6J mice when administered subcutaneously or orally. Serum levels of lysophosphatidic acid, a well-characterized modulator of tumor cell proliferation, were significantly reduced (>50% compared with control mice, P < 0.05) in mice that received apoA-I mimetic peptides (administered either subcutaneously or orally), suggesting that binding and removal of lysophosphatidic acid is a potential mechanism for the inhibition of tumor development by apoA-I mimetic peptides, which may serve as a previously unexplored class of anticancer agents.",cancer
Inhaled bronchodilators for chronic bronchitis and emphysema. The article discusses the pharmacology of oral bronchodilators and their role in the management of chronic obstructive pulmonary disease (COPD). Management of acute exacerbations and the importance of follow up and review are considered briefly. The article includes a description of the damage to the airways caused by COPD.,nocancer
"Quality assurance through outcome registration in colorectal cancer: an ECCO initiative for Europe. In recent years there have been significant improvements in outcome of rectal cancer treatment. Both new surgical techniques as well as effective neoadjuvant treatment regimens have contributed to these improvements. It is key to spread these advances towards every rectal cancer patient and to make sure that not only patients who are treated within the framework of clinical trials may benefit from these advancements. Throughout Europe there have been interesting quality programs that have proved to facilitate the spread of up to date knowledge and skills among medical professionals resulting in improved treatment outcome. Nevertheless, between European countries remain differences in outcome and treatment schedules that cannot be easily explained. The European CanCer Organisation (ECCO) has recognised these importances's and created the 'European Registration of Cancer Care' (EURECCA) framework to develop a European colorectal audit structure. EURECCA will advance future treatment improvements and spread these to all European cancer patients. It provides opportunities to treat elderly and comorbid patients evidence based while it offers an unique insight in social-economical healthcare matters. As such, ECCO has established the basis for a strong, multidisciplinary audit structure with the commitment to improve cancer care for every European cancer patient.",cancer
"Baseline characteristics of participants in the randomized national lung screening trial. BACKGROUND: The National Lung Screening Trial (NLST), a randomized study conducted at 33 US sites, is comparing lung cancer mortality among persons screened with reduced dose helical computerized tomography and among persons screened with chest radiograph. In this article, we present characteristics of the study population. METHODS: Eligible participants were aged 55-74 years and were current or former smokers with a cigarette smoking history of at least 30 pack-years. Randomization was stratified by site, sex, and age. To assess representativeness of the study population, demographic characteristics of individuals from the general population who met NLST age and smoking history inclusion criteria were obtained from the Tobacco Use Supplement of the US Census Bureau Current Population Surveys. RESULTS: The NLST enrolled 53 456 persons, with 26 733 randomly assigned to chest radiograph screening and 26 723 to computerized tomography screening. Characteristics of the participants were as follows: 31 533 (59%) were men, 39 234 (73%) were younger than 65 years, 25 779 (48%) were current smokers, and 16 839 (32%) had a college or higher degree. Median cigarette exposure was 48 pack-years. Among Tobacco Use Supplement respondents who met NLST age and smoking history criteria, 59% were men, 65% were younger than 65 years, and 57% were current smokers. Median cigarette exposure among this group was 47 pack-years, and 14% had a college degree or higher. CONCLUSION: The NLST cohort has a distribution of sex and pack-year history that is similar to the component of the general US population that meets the major NLST eligibility criteria; however, NLST participants are younger, better educated, and less likely to be current smokers.",cancer
"Assessing risk and mortality of venous thromboembolism in pancreatic cancer patients. BACKGROUND: Venous thromboembolism (VTE) is associated with cancer. Cancer patient with thromboembolism have poorer prognosis. This study assessed the risk and mortality in pancreatic cancer patients who develop VTE. PATIENTS AND METHODS: A retrospective chart review was performed of 201 patients with pancreatic cancer. RESULTS: VTE was observed in 58 (28.9%) patients, 37/58 had deep vein thrombosis (DVT), 11/58 pulmonary embolism (PE) and 10/58 had both. Twenty-six out of 107 patients with tumor of head of the pancreas developed VTE (24%), compared to half of the patients with body of the pancreas involvement (11-22). Stage IV was defined in 99 patients, 39/99 had VTE (39%). Median survival time was 14.95 months for patients without VTE compared to 13.04 months with VTE. CONCLUSION: Patients with body of the pancreas and stage IV tumors had increased risk of developing VTE. There was no survival difference between patients with VTE compared to those without.",cancer
"Disseminated nocardiosis in an advanced AIDS patient. Nocardiosis is often misdiagnosed as tuberculosis in patients with HIV, as both diseases have similar manifestations. We describe the successful management of a case of advanced AIDS with disseminated Nocardial infection due to N. asteroides. Nocardial infection needs to be suspected in a patient with HIV infection when there is chest radiographic abnormality and when thrice sputum microscopy for acid fast bacilli is negative.",nocancer
"Prevalence of neck and back pain among dentists and dental auxiliaries in South-western Nigeria. Dental health workers like other workers have occupation related health problems and hazards which include neck and low back pain. Previous studies have shown that the prevalence and location of pain may be influenced by posture and work habits and as well as demographic factors. The aim of this study was to determine the prevalence of neck and back problems among dentists and dental auxiliaries in private and government dental hospitals in south western Nigeria. Structured self administered questionnaire was sent to dentist and dental auxiliaries by randomly selecting 3 out of the 6 state capital from the southwestern Nigeria. Participants included those in private clinics, teaching hospitals and general hospitals. The questionnaire was composed of respondents biodata, questions about specific information on neck and back pain and routine practice posture while working at chairside. The total number of properly filled questionnaire was 210 with a male to female ratio of 1.04:1. Respondents included 147 dentists, 37 dental surgeon assistants (DSA), 14 dental therapists and 12 dental technologists. Prevalence of back and neck pain among the respondents was 88.1% and 81.9% respectively. Among the male respondents, the prevalence of back pain was 86.9% and 89.3% in female while for neck pain, the prevalence was 83.2% in male and 80.6% in female. Within the different professional groups, the prevalence of back pain was highest among the DSA (89.2%), closely followed by the dentists (88.4%), then therapists (85.7%) and least among the technologists (83.3%). For neck pain, the prevalence was highest among therapists followed by technologists, dentists and least among the DSA. More females missed work due to back and neck pain than males. There is therefore the need to address ergonomic issues and change the way dentistry is practiced.",nocancer
"CTLA4-induced splenomegaly and a review of the literature pertaining to autoimmune complications of therapy. CTLA4-blocking antibodies induce tumor regression in a subset of patients with metastatic melanoma by optimizing T-cell activity to fight the malignant cells. In addition to therapeutic benefits, CTLA4 therapy may induce immune-related adverse events (irAE). Studies on CTLA4 knockout and other CTLA4 deficient mice have resulted in splenomegaly, lymphoproliferation and fatal multi-organ destruction. The authors present a case of a 68-year-old patient who has developed splenomegaly following CTLA4 therapy. CTLA4 therapy's risks and benefits should be weighed carefully in the treatment of malignant melanoma. Larger prospective multi-center trials are needed to gauge the efficacy and complication rate of CTLA4 therapy. The authors propose that patients should get short-term surveillance imaging (CT or PET/CT) to exclude the multiple abdominopelvic complications and quickly terminate therapy if clinically warranted. It is also necessary for clinicians to carefully monitor for the number of possible complications associated with this immunotherapy.",cancer
"Intraoperative bacterial translocation detected by bacterium-specific ribosomal rna-targeted reverse-transcriptase polymerase chain reaction for the mesenteric lymph node strongly predicts postoperative infectious complications after major hepatectomy for biliary malignancies. BACKGROUND: There is little evidence indicating a causal linkage between bacterial translocation and postoperative infectious complication (POIC) in human studies. OBJECTIVE: To investigate the correlation between the occurrence of bacterial translocation in the mesenteric lymph node (MLN) and POIC with a sensitive quantitative method using bacterium-specific ribosomal RNA (rRNA)-targeted reverse transcriptase-polymerase chain reaction (RT-qPCR). METHODS: Patients who underwent major hepatectomy for biliary malignancies involving hepatic hilus were included in this study (n = 65). Mesenteric lymph nodes were harvested from the jejunal mesentery 2 times during the operation (MLN-1 harvested at laparotomy and MLN-2 harvested after tumor resection). Microorganisms were detected by a bacterium-specific rRNA-targeted RT-qPCR method. Perioperative factors and POIC were recorded prospectively. RESULTS: Of 65 patients, 51 completed the study. Microorganisms were detected in MLN-1 and MLN-2 in 15 (29.4%) and 19 (37.3%) patients, respectively. The detection of microorganisms in MLN-1 was significantly correlated with the incidence of preoperative cholangitis (P = 0.04), whereas the detection of microorganisms in MLN-2 was significantly correlated with the incidence of POIC (P = 0.002). In multivariate analysis, a positive result for detection of microorganisms in MLN-2 was one of the independent predictive factors of POIC (odds ratio = 26.1). CONCLUSIONS: Intraoperative analysis of MLNs (especially MLN-2) by rRNA-targeted RT-qPCR can strongly predict the occurrence of POIC after hepatectomy for biliary malignancy. This method is more sensitive and faster at detection of microorganisms than the conventional culture method. Therefore, we can obtain the information of bacterial translocation immediately after the surgery and can select the group of patients with high risk for POIC.",cancer
"Exaggerated placental site mimicking placental site trophoblastic tumor: case report and literature review. Exaggerated placental site is defined as a non-neoplastic trophoblastic lesion featuring exuberant infiltration into the endometrium and myometrium by intermediate trophoblasts and syncytiotrophoblasts. Exaggerated placental site can occur following normal or ectopic pregnancy, abortion, or hydatidiform mole. We encountered a case of reactive exaggerated placental site seven months following normal pregnancy that clinically mimicked placental site trophoblastic tumor. Few reports have described the clinical course, histopathology and differential diagnosis of exaggerated placental site; we present our patient's case together with histopathological observations and review of related literature.",cancer
"New drugs for aggressive B-cell and T-cell lymphomas. Over the past decade an unprecedented number of new drugs for lymphomas have been developed. Most of these new drugs target molecules or pathways that are important for the growth and proliferation of lymphomas. The introduction of the B-lymphoma specific monoclonal anti-CD20 antibody, rituximab, has improved the prognosis of patients with B-cell lymphomas more than any other drug in the past 50 years; today less than half of the patients with aggressive B-cell lymphomas die of their disease than in the pre-rituximab era. Many new drugs are now available for clinical testing in addition to new CD20 antibodies and antibodies directed against other surface molecules specifically or preferentially expressed on the lymphoma-cell surface. A prerequisite for the development of these drugs was the recognition of aberrant cell-signal transduction involved in lymphoma pathogenesis and progression. New therapeutic targets include receptor tyrosine and cyclin-dependent kinases, histone deacetylases, and molecules involved in the regulation of apoptosis. The definition of the role of these new drugs alone or in combination with established chemotherapy regimens in adequately designed prospective trials represents one of the major challenges in clinical lymphoma research.",cancer
"Randomized, double-blind study on role of low level nitrogen laser therapy in treatment failure tubercular lymphadenopathy, sinuses and cold abscess. BACKGROUND: Effectiveness of low level nitrogen laser therapy along with antitubercular treatment (ATT) in cases of treatment failure and drug resistant tubercular lymphadenopathy, sinuses and cold abscess. METHODS: In a double-blind randomized controlled trial of LLLT, 104 patients assigned to either the low level nitrogen laser therapy along with ATT (LLLT group) (n = 54) or ATT only (Chemotherapy group) (n = 50). Both groups were treated two times per week for five weeks. Those in the treatment group received pulse nitrogen laser with a pulse duration of seven nanosecond, wave length 337 nanometer and average power output of 5 mW whereas those in the control group were treated with sham laser. The primary outcome measure was bacteriological conversion and the secondary outcome measures were decrease in size of lesion and the clinical improvement. RESULTS: Acid Fast Bacilli (AFB) smear, AFB culture and Polymerase Chain Reaction (PCR) conversion rate at five weeks (after 10 sittings of laser) were 49.15%( Fishers P exact test-p = 0.015), 60%, 44.44% (Fishers P exact test-p = 0.048) in LLLT group as compared to 11.86%, 20%,17.77% in chemotherapy group. Average percentage reduction in the size of gland at 5 weeks was 70.67% (p value 0.01) as compared to 54.81 in chemotherapy group. Average time taken for closure of sinuses was 11.03 weeks in LLLT group as compared to 26 weeks in chemotherapy group. The follow up was conducted for two years. CONCLUSION: Low level nitrogen laser therapy can be used as an adjunctive therapy along with antitubercular drugs in cases not responding and drug resistant tubercular lymphadenopathy, sinuses and cold abscess.",nocancer
"TP53 gene polymorphisms and breast cancer in Croatian women: a pilot study. A case-control retrospective association study was conducted to investigate a possible association of the TP53 polymorphisms, Arg72Pro and PIN3 (+16bp), with sporadic breast cancer in Croatian women. Ninety-five women with breast cancer and 108 age-matched healthy women were analyzed. Arg72Pro polymorphism was detected by TaqMan essay. For designation of PIN3 (+16bp) polymorphism DNA amplification was performed by the polymerase chain reaction (PCR) while the PCR products were detected by capillary electrophoresis. Homozygous genotype of minor allele of the PIN3 (+16bp) polymorphism was associated with sporadic breast cancer (OR = 2.15, 95% confidence interval [CI] 1.80-2.56, p = 0.006). For Arg72 polymorphism, the odds ratio for breast cancer of ArgPro versus reference genotype ArgArg was 0.55 (95% CI 0.30-1.02, p = 0.039) suggesting the protective effect. Although different haplotypes did not influence the susceptibility to the disease, the joint occurrence of genotype combination ProPro/A2A2 frequent in cases, was associated with sporadic breast cancer (OR = 2.20, 95% CI 1.89-2.56, p = 0.021). The study provides evidence of the association of the TP53 gene polymorphisms Arg72Pro and PIN3 (+16bp) with sporadic breast cancer in the Croatian population.",cancer
Hospitalizations of medically complex children rising. Better survival means nurses will see more such children in schools and hospitals.,nocancer
"Similarities between Prescott Lecky's theory of self-consistency and Carl Rogers' self-theory. The teachings of Prescott Lecky on the self-concept at Columbia University in the 1920s and 1930s and the posthumous publications of his book on self-consistency beginning in 1945 are compared with the many publications of Carl Rogers on the self-concept beginning in the early 1940s. Given that Rogers was a graduate student at Columbia in the 1920s and 1930s, the striking similarities between these two theorists, as well as claims attributed to Rogers by Rogers' biographers and writers who have quoted Rogers on his works relating to self-theory, strongly suggest that Rogers borrowed from Lecky without giving him the proper credit. Much of Rogers' writings on the self-concept included not only terms and concepts which were original with Lecky, but at times these were actually identical.",nocancer
"Fine needle aspiration cytology of a cutaneous metastasis from an extraadrenal paraganglioma: a case report. BACKGROUND: Pheochromocytomas/paragangliomas are rare tumors originating from neuroectodermic cells, which metastasize in only 10% of cases. CASE: A case of cutaneous metastasis of an extramedullary paraganglioma was diagnosed by fine needle aspiration cytology (FNAC). A 39-year-old woman complained of a recently arisen subcutaneous nodule located on the scalp. Two years before she had suffered from a sporadic extraadrenal paraganglioma located on the sacrum, and it had been evaluated by FNAC. Smears were highly cellular and monomorphous; the cells were uniform and mainly isolated with round or ovoid nuclei, dense chromatin and inconspicuous nucleoli, if any. The cytoplasm was ill defined, clear or granular. Oval-spindle-shaped cells and occasional cells with larger nuclei were also observed. Abundant fibrillar material was present in the background, intermingled with the surrounding cells. The immunocytochemical staining performed on cell block sections showed negativity for CK20, HMB45 and LCA and positivity for chromogranin and S100. The cytologic diagnosis was a neuroendocrine tumor, consistent with a metastasis from the former sacral paraganglioma. CONCLUSION: On conventional samples the cytologic features of paraganglioma are typical enough to allow a cytologic diagnosis of a neuroendocrine tumor; this neoplasm should be considered in the differential diagnosis, even in such unusual locations, because of its unpredictable biologic behavior.",cancer
"Triple-negative breast cancer. Triple-negative breast cancer, so called because it lacks expression of the estrogen receptor, progesterone receptor, and HER2, is often, but not always, a basal-like breast cancer. This review focuses on its origin, molecular and clinical characteristics, and treatment.",cancer
"Evaluating the effects on families of swine flu contingency policies. Policies developed to cope with the influenza A (H1N1) pandemic in the winter of 2009 may have conflicted with the philosophy in child health nursing of family-centred care. This article considered the impact of policies adopted by NHS trusts. The author argues that children's nurses should always advocate for the holistic wellbeing of the children, young people and families in their care, and for a change in policy if necessary.",nocancer
"Late recurrence of malignant melanoma mimicking ovarian malignancy. BACKGROUND: Malignant melanoma (MM) is an extremely malignant tumor with an unpredictable profile of spread and variable periods of remission. CASE: We describe an unusual case of malignant melanoma metastatic to the omentum occurring seven years after diagnosis and treatment of cutaneous malignant melanoma in the patient's arm. She received surgery and chemoimmunotherapy. To date, nine months after detection of malignant melanoma metastatic to the omentum, the patient is alive with no clinical and radiological metastatic disease. CONCLUSIONS: The diagnosis of omentum malignant melanoma in a living patient is uncommon, thus very few individuals and referral centers can build up an adequate experience of handling this disease. Optimal management has been a challenge and a subject of debate and has not yet been established.",cancer
"Body-mass index and mortality among 1.46 million white adults. BACKGROUND: A high body-mass index (BMI, the weight in kilograms divided by the square of the height in meters) is associated with increased mortality from cardiovascular disease and certain cancers, but the precise relationship between BMI and all-cause mortality remains uncertain. METHODS: We used Cox regression to estimate hazard ratios and 95% confidence intervals for an association between BMI and all-cause mortality, adjusting for age, study, physical activity, alcohol consumption, education, and marital status in pooled data from 19 prospective studies encompassing 1.46 million white adults, 19 to 84 years of age (median, 58). RESULTS: The median baseline BMI was 26.2. During a median follow-up period of 10 years (range, 5 to 28), 160,087 deaths were identified. Among healthy participants who never smoked, there was a J-shaped relationship between BMI and all-cause mortality. With a BMI of 22.5 to 24.9 as the reference category, hazard ratios among women were 1.47 (95 percent confidence interval [CI], 1.33 to 1.62) for a BMI of 15.0 to 18.4; 1.14 (95% CI, 1.07 to 1.22) for a BMI of 18.5 to 19.9; 1.00 (95% CI, 0.96 to 1.04) for a BMI of 20.0 to 22.4; 1.13 (95% CI, 1.09 to 1.17) for a BMI of 25.0 to 29.9; 1.44 (95% CI, 1.38 to 1.50) for a BMI of 30.0 to 34.9; 1.88 (95% CI, 1.77 to 2.00) for a BMI of 35.0 to 39.9; and 2.51 (95% CI, 2.30 to 2.73) for a BMI of 40.0 to 49.9. In general, the hazard ratios for the men were similar. Hazard ratios for a BMI below 20.0 were attenuated with longer-term follow-up. CONCLUSIONS: In white adults, overweight and obesity (and possibly underweight) are associated with increased all-cause mortality. All-cause mortality is generally lowest with a BMI of 20.0 to 24.9.",nocancer
Radiation protection: protection of patients undergoing cone beam computed tomography examinations. Cone beam computed tomography is becoming a popular imaging modality in dentistry. The effective dose from these examinations is generally higher than conventional plain film radiography. This article outlines the ways of protecting patients from the harmful effects of radiation. CLINICAL RELEVANCE: Cone beam computed tomography is an emerging imaging modality. The effective doses are generally higher than conventional radiography and it is therefore important that anyone requesting or performing these investigations understands how to keep the doses to patients as low as reasonably practicable.,nocancer
"Radiofrequency ablation for benign aldosterone-producing adenoma: a scarless technique to an old disease. OBJECTIVE: To evaluate the safety and efficacy of radiofrequency ablation (RFA) in treating primary aldosteronism (PA) due to aldosterone-producing adenoma (APA). BACKGROUND: Radiofrequency ablation is an established technique for treating malignant solid organ neoplasm. Its application on benign functional adrenal adenoma has never been prospectively described. METHODS: We prospectively evaluated a patient cohort with computed tomography (CT)-guided percutaneous RFA performed on functional APA of size 4 cm or less. Treatment success was defined as complete tumor ablation on follow-up CT scan plus normalization of serum aldosterone-to-renin ratio (ARR) at 3 to 6 months after RFA. Salvage laparoscopic adrenalectomy was offered to patients who had failed RFA and remained hypertensive. RESULTS: Between August 2004 and August 2008, 28 patients were referred for the procedure. Radiofrequency ablation was not performed on 4 APA because of their close proximity to major vascular structures. Twenty-four patients (11 men and 13 women) with a median age of 51.5 (range = 34-63) years underwent RFA for 11 right and 13 left APA. The median tumor diameter was 16.0 (range = 4.0-25.0) mm. There was no periprocedure hypertensive crisis or major morbidity or mortality. Minor complications occurred in 4 patients (16.7%), including 1 small pneumothorax and 3 retroperitoneal hematomas (< 3 cm), which all resolved on conservative treatment. At 3 to 6 months of follow-up, CT scan showed complete tumor ablation in all patients (100%). Primary aldosteronism was biochemically resolved in 23 patients (95.8%). Salvage adrenalectomy was not performed in the single failed patient, as she remained normotensive on repeated follow-up. The overall success rate of RFA was 95.8%. CONCLUSIONS: Computed tomography-guided percutaneous RFA is a safe and efficacious alternative to laparoscopic adrenalectomy in treating patients with PA due to small APA.",cancer
"Nursing salons: an opportunity to reflect on our practice. In the practice of nursing, we bring our clinical knowledge and our humanity to the intersection of professional and patient. We have the opportunity to learn and grow from each of these encounters to improve our practice and our insight into the care we provide. However, such learning and growth requires intentionally reflecting on those interactions with the goal of identifying successful and unsuccessful strategies in care delivery. This article explores ways in which nurses can reflect on their practice, with particular focus on the nursing salon.",nocancer
"Medics against violence--the development of a new violence prevention intervention for schools. This article outlines the rationale, evidence base and development of a new anti-violence intervention for schools delivered in the school setting by healthcare professionals. It is an example of multi-professional and mutli-disciplinary working and demonstrates how all healthcare professionals can be involved in wider healthcare issues. CLINICAL RELEVANCE: The majority of victims of violence are young men. Most incidents of interpersonal violence involve injury to the head and neck area, including the dentition. The Medics against Violence Schools Project is very relevant to Oral and Maxillofacial Surgeons, Oral Surgeons and General Dental Practitioners all of whom may have to deal with the sequelae of such injuries.",nocancer
"Hypertension in the elderly. Hypertension is a common problem in the elderly. Its prevalence is currently 60%-80%, but it is estimated that it will increase with the projected population growth of older people aged more than 65 years. Hypertension is a major cardiovascular risk factor due to the well-known continuous relationship between high blood pressure, stroke and cardiovascular (CV) mortality in all age groups. Because of the expected increasing proportion of older people, a further increase in CV and renal complications of hypertension in the next few decades can be predicted. In the elderly, systolic blood pressure increases because of arterial stiffness produced by structural alterations of arterial wall occurring with aging. On the other hand, in people aged 60 years and over, diastolic blood pressure remains unchanged or decreases. Isolated systolic hypertension and high pulse pressure are thus prevalent, and are important risk factors for stroke, coronary heart disease and all-cause mortality in the elderly and very elderly. The efficacy of therapy in older patients with systolic and diastolic hypertension or with isolated systolic hypertension, in terms of reduction of cardiovascular morbility and mortality, have been widely confirmed by many controlled and randomized clinical trials.",nocancer
"Disabled-2 downregulation promotes epithelial-to-mesenchymal transition. BACKGROUND: Metastatic tumour cells are characterised by acquisition of migratory and invasive properties; properties shared by cells, which have undergone epithelial-to-mesenchymal transition (EMT). Disabled-2 (Dab2) is a putative tumour suppressor whose expression has been shown to be downregulated in various cancer types including breast cancer; however, its exact function in suppressing tumour initiation or progression is unclear. METHODS: Disabled-2 isoform expression was determined by RT-PCR analysis in human normal and breast tumour samples. Using shRNA-mediated technology, Dab2 was stably downregulated in two cell model systems representing nontumourigenic human mammary epithelial cells. These cells were characterised for expression of EMT markers by RT-PCR and western blot analysis. RESULTS: Decreased expression of the p96 and p67 isoforms of Dab2 is observed in human breast tumour samples in comparison to normal human breast tissue. Decreased Dab2 expression in normal mammary epithelial cells leads to the appearance of a constitutive EMT phenotype. Disabled-2 downregulation leads to increased Ras/MAPK signalling, which facilitates the establishment of an autocrine transforming growth factor beta (TGFbeta) signalling loop, concomitant with increased expression of the TGFbeta2 isoform. CONCLUSION: Loss of Dab2 expression, commonly observed in breast cancer, may facilitate TGFbeta-stimulated EMT, and therefore increase the propensity for metastasis.",cancer
"The role of extended duties dental nurses in applying fluoride varnish for the prevention and control of dental caries. The role of extended duties dental nurses (EDDNs) in undertaking preventive dental care has provided an opportunity for their direct involvement in patient care, both at an individual patient level and as part of a population wide health improvement initiative. The article describes the developing role of the dental nurse in the clinical application of fluoride varnish, with associated evidence of effectiveness for the prevention and control of dental caries. The use of fluoride varnish as being central to caries preventive programmes for individual patients judged at risk of future dental caries is considered. A Scottish dental public health initiative which utilizes these extended skills and the benefits of fluoride varnish application is described. CLINICAL RELEVANCE: This paper illustrates how EDDNs can help to foster a greater team approach to overall patient care and preventive practice by applying fluoride varnish as part of an effective caries preventive programme.",nocancer
"Awareness and compliance with recommended running shoe guidelines among U.S. Army soldiers. The purpose of this study was to determine awareness and compliance with recommended running shoe selection, sizing, and replacement guidelines among U.S. Army soldiers. Soldiers (n = 524) attending training at Fort Sam Houston, Texas completed self-report questionnaires and a foot assessment, which included measurement of foot size and arch height index. Researchers examined each soldier's running shoes for type, wear pattern, and general condition. Thirty-five percent of the soldiers wore shoes that were inappropriately sized; 56.5% wore shoes that were inappropriate for their foot type. Thirty-five percent of the soldiers had excessively worn shoes and 63% did not know recommended shoe replacement guidelines. Further efforts may be necessary to ensure that soldiers are aware of and compliant with recommended running shoe selection, sizing, and replacement guidelines. Future research is needed to determine whether adherence to these guidelines has a favorable effect on reducing risk of overuse injury.",nocancer
"Co-delivery honokiol and doxorubicin in MPEG-PLA nanoparticles. The combination chemotherapy is an important protocol in cancer therapy. Honokiol shows synergistic anticancer effect with doxorubicin. In this paper, honokiol and doxorubicin co-loaded MPEG-PLA nanoparticles were prepared. The particle size, morphology, in vitro release profile, cytotoxicity and cell proliferation study were studied in detail. The results indicated that honokiol and doxorubicin could be efficiently loaded into MPEG-PLA nanoparticles simultaneously, and could be released out in an extended period in vitro. Meanwhile, honokiol and doxorubicin in MPEG-PLA nanoparticle could efficiently suppress cancer cell proliferation in vitro. The described honokiol and doxorubicin co-loaded MPEG-PLA nanoparticle might be a novel anticancer agent.",nocancer
"Long-term mortality in childhood-onset epilepsy. BACKGROUND: There are few studies on long-term mortality in prospectively followed, well-characterized cohorts of children with epilepsy. We report on long-term mortality in a Finnish cohort of subjects with a diagnosis of epilepsy in childhood. METHODS: We assessed seizure outcomes and mortality in a population-based cohort of 245 children with a diagnosis of epilepsy in 1964; this cohort was prospectively followed for 40 years. Rates of sudden, unexplained death were estimated. The very high autopsy rate in the cohort allowed for a specific diagnosis in almost all subjects. RESULTS: Sixty subjects died (24%); this rate is three times as high as the expected age- and sex-adjusted mortality in the general population. The subjects who died included 51 of 107 subjects (48%) who were not in 5-year terminal remission (i.e., >/=5 years seizure-free at the time of death or last follow-up). A remote symptomatic cause of epilepsy (i.e., a major neurologic impairment or insult) was also associated with an increased risk of death as compared with an idiopathic or cryptogenic cause (37% vs. 12%, P<0.001). Of the 60 deaths, 33 (55%) were related to epilepsy, including sudden, unexplained death in 18 subjects (30%), definite or probable seizure in 9 (15%), and accidental drowning in 6 (10%). The deaths that were not related to epilepsy occurred primarily in subjects with remote symptomatic epilepsy. The cumulative risk of sudden, unexplained death was 7% at 40 years overall and 12% in an analysis that was limited to subjects who were not in long-term remission and not receiving medication. Among subjects with idiopathic or cryptogenic epilepsy, there were no sudden, unexplained deaths in subjects younger than 14 years of age. CONCLUSIONS: Childhood-onset epilepsy was associated with a substantial risk of epilepsy-related death, including sudden, unexplained death. The risk was especially high among children who were not in remission. (Funded by the Finnish Epilepsy Research Foundation.).",nocancer
"Thyroid transcription factor-1 expression in breast carcinomas. Immunostaining for thyroid transcription factor-1 (TTF-1) is frequently used to help assess the site of origin of metastatic carcinomas. TTF-1 expression is most frequently seen in carcinomas of thyroid and lung origin. Furthermore, it has been assumed that the expression of TTF-1 in a carcinoma excludes the possibility of a breast origin. We have recently encountered in our consultation practice 4 cases of invasive breast carcinoma (confirmed by clinical findings and other immunophenotypic features) that showed unequivocal tumor cell expression of TTF-1. However, the frequency with which TTF-1 expression is observed in breast carcinomas is unknown. To address this, we carried out immunostaining for TTF-1 on 546 primary breast carcinomas submitted for routine estrogen receptor, progesterone receptor, and/or HER2 testing. Cases were considered TTF-1 positive if they showed any nuclear staining for this marker. TTF-1 expression was identified in 13 cases (2.4%). Expression varied from focal and weak to diffuse and strong and was seen in both invasive and in situ components. We conclude that a small proportion of breast carcinomas show TTF-1 expression. Therefore, the presence of TTF-1 immunoreactivity in a carcinoma cannot by itself be used to exclude the possibility of a breast origin.",cancer
